time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
2.000000,20,10.0.78.2,10.0.70.2,5580,5580,0,2.321280,8.017285,0.003539,0
2.000000,21,10.0.56.2,10.0.64.2,3690,3757,0,45.084000,12.081293,0.003738,0
2.000000,22,10.0.64.2,10.0.56.2,3757,3690,0,1.535040,12.014768,0.005167,0
2.000000,23,10.0.36.2,10.0.44.2,5580,5580,0,66.960000,8.077248,0.000525,0
2.000000,24,10.0.44.2,10.0.36.2,5580,5580,0,2.321280,8.002176,0.000129,0
2.000000,25,10.0.28.2,10.0.36.2,3690,3778,0,45.336000,12.077554,0.003058,0
2.000000,26,10.0.36.2,10.0.28.2,3778,3690,0,1.535040,12.012737,0.003809,0
2.000000,27,10.0.63.2,10.0.71.2,3690,3780,0,45.360000,12.074366,0.001061,0
2.000000,28,10.0.71.2,10.0.63.2,3780,3690,0,1.535040,12.017445,0.003066,0
2.000000,29,10.0.65.2,10.0.73.2,5580,5580,0,66.960000,8.072408,0.000810,0
2.000000,30,10.0.73.2,10.0.65.2,5580,5580,0,2.321280,8.003434,0.000393,0
2.000000,31,10.0.47.2,10.0.55.2,3780,3690,0,44.280000,12.076416,0.003976,0
2.000000,32,10.0.43.2,10.0.51.2,3690,3780,0,45.360000,12.084164,0.002449,0
2.000000,33,10.0.55.2,10.0.47.2,3690,3780,0,1.572480,12.011800,0.006645,0
2.000000,34,10.0.51.2,10.0.43.2,3780,3690,0,1.535040,12.005330,0.002202,0
2.000000,35,10.0.37.2,10.0.45.2,5619,5580,0,66.960000,8.059631,0.001019,0
2.000000,36,10.0.57.2,10.0.65.2,3690,3763,0,45.156000,12.081886,0.004149,0
2.000000,37,10.0.45.2,10.0.37.2,5580,5619,0,2.337504,8.004259,0.000667,0
2.000000,38,10.0.65.2,10.0.57.2,3763,3690,0,1.535040,12.014810,0.005118,0
2.000000,39,10.0.42.2,10.0.50.2,3690,3780,0,45.360000,12.097481,0.001823,0
2.000000,40,10.0.50.2,10.0.42.2,3780,3690,0,1.535040,12.006108,0.001814,0
2.000000,41,10.0.39.2,10.0.47.2,5669,5580,0,66.960000,8.053583,0.000722,0
2.000000,42,10.0.47.2,10.0.39.2,5580,5669,0,2.358304,8.006238,0.000945,0
2.000000,43,10.0.20.2,10.0.28.2,5580,5605,0,67.260000,8.060385,0.001017,0
2.000000,44,10.0.67.2,10.0.75.2,5580,5580,0,66.960000,8.061477,0.000925,0
2.000000,45,10.0.60.2,10.0.68.2,3780,3690,0,44.280000,12.076576,0.002806,0
2.000000,46,10.0.28.2,10.0.20.2,5605,5580,0,2.321280,8.018722,0.001227,0
2.000000,47,10.0.75.2,10.0.67.2,5580,5580,0,2.321280,8.003402,0.000746,0
2.000000,48,10.0.38.2,10.0.46.2,5580,5670,0,68.040000,8.052022,0.001576,0
2.000000,49,10.0.68.2,10.0.60.2,3690,3780,0,1.572480,12.013293,0.003948,0
2.000000,50,10.0.61.2,10.0.69.2,3757,3690,0,44.280000,12.099695,0.004397,0
