time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
2.000000,71,10.0.54.2,10.0.70.2,10229,10229,0,44.255296,6.066516,0.005577,0
2.000000,72,10.0.70.2,10.0.54.2,5712,5712,0,2.418400,6.006448,0.002995,0
2.000000,73,10.0.42.2,10.0.66.2,10229,10229,0,44.255296,6.069095,0.006265,0
2.000000,74,10.0.66.2,10.0.42.2,5154,5154,0,2.147552,6.021330,0.004418,0
2.000000,75,10.0.50.2,10.0.40.2,4969,4944,0,23.248032,6.055125,0.005753,0
2.000000,76,10.0.55.2,10.0.40.2,9795,9795,0,44.086432,6.084281,0.006544,0
2.000000,77,10.0.40.2,10.0.50.2,2647,2612,0,1.102688,6.004904,0.001594,0
2.000000,78,10.0.40.2,10.0.55.2,4935,4935,0,2.056576,6.007997,0.003340,0
2.000000,79,10.0.25.2,10.0.55.2,10047,10047,0,44.186976,6.069872,0.006106,0
2.000000,80,10.0.55.2,10.0.25.2,5067,5067,0,2.112128,6.034270,0.005260,0
2.000000,81,10.0.45.2,10.0.39.2,10229,10229,0,44.255296,4.058644,0.006968,0
2.000000,82,10.0.39.2,10.0.45.2,5116,5116,0,2.128288,4.011621,0.002155,0
2.000000,83,10.0.37.2,10.0.68.2,8123,8032,0,35.708896,6.084796,0.007687,0
2.000000,84,10.0.51.2,10.0.36.2,10229,10229,0,44.255296,6.080154,0.006650,0
2.000000,85,10.0.68.2,10.0.37.2,4182,4182,0,1.755360,6.038104,0.005043,0
2.000000,86,10.0.36.2,10.0.51.2,5133,5133,0,2.136960,6.006478,0.002994,0
2.000000,87,10.0.49.2,10.0.16.2,5055,4961,0,22.947744,6.069304,0.007129,0
2.000000,88,10.0.16.2,10.0.49.2,2608,2608,0,1.095968,6.004904,0.001373,0
2.000000,89,10.0.71.2,10.0.60.2,9074,9074,0,39.282016,6.060798,0.006515,0
2.000000,90,10.0.60.2,10.0.71.2,4545,4411,0,1.835648,6.018884,0.002315,0
2.000000,91,10.0.73.2,10.0.44.2,6887,6886,0,30.450720,6.076044,0.006377,0
2.000000,92,10.0.44.2,10.0.73.2,3483,3422,0,1.427424,6.009495,0.004850,0
2.000000,93,10.0.17.2,10.0.42.2,4982,4900,0,22.946880,6.075584,0.006692,0
2.000000,94,10.0.42.2,10.0.17.2,2544,2520,0,1.057312,6.005168,0.003168,0
2.000000,95,10.0.34.2,10.0.48.2,5698,5698,0,25.172576,6.056640,0.006063,0
2.000000,96,10.0.48.2,10.0.34.2,2969,2902,0,1.218720,6.004941,0.003088,0
2.000000,97,10.0.21.2,10.0.71.2,2336,2272,0,10.668192,6.122034,0.008749,0
2.000000,98,10.0.71.2,10.0.21.2,1291,1291,0,0.555136,6.025484,0.004515,0
2.000000,99,10.0.46.2,10.0.74.2,603,574,0,2.691552,6.035867,0.006232,0
2.000000,100,10.0.74.2,10.0.46.2,305,305,0,0.128640,6.003984,0.001938,0
2.000000,101,10.0.66.2,10.0.59.2,4040,4040,0,18.343040,6.104101,0.006677,0
2.000000,102,10.0.39.2,10.0.29.2,3824,3813,0,17.507296,6.074398,0.005827,0
2.000000,103,10.0.59.2,10.0.66.2,2075,1986,0,0.831456,6.006328,0.002202,0
2.000000,104,10.0.29.2,10.0.39.2,1984,1902,0,0.797984,6.005098,0.003190,0
2.000000,105,10.0.67.2,10.0.19.2,2999,2823,0,13.199168,6.080941,0.006883,0
2.000000,106,10.0.19.2,10.0.67.2,1502,1502,0,0.633888,6.004299,0.001137,0
2.000000,107,10.0.75.2,10.0.64.2,6407,6404,0,27.776096,4.094513,0.007257,0
2.000000,108,10.0.64.2,10.0.75.2,3202,3070,0,1.277152,4.006115,0.001780,0
2.000000,109,10.0.79.2,10.0.57.2,1900,1765,0,8.294016,6.117449,0.007799,0
2.000000,110,10.0.57.2,10.0.79.2,937,937,0,0.396160,6.003369,0.001021,0
2.000000,111,10.0.41.2,10.0.77.2,1899,1899,0,8.908768,6.103421,0.006266,0
2.000000,112,10.0.76.2,10.0.27.2,2666,2399,0,10.517216,6.096580,0.006940,0
2.000000,113,10.0.77.2,10.0.41.2,1110,1013,0,0.435584,6.029203,0.003654,0
2.000000,114,10.0.27.2,10.0.76.2,1201,1201,0,0.499776,6.002594,0.000004,0
2.000000,115,10.0.43.2,10.0.77.2,1203,1073,0,5.038848,6.094670,0.007014,0
2.000000,116,10.0.77.2,10.0.43.2,574,574,0,0.242272,6.031196,0.005728,0
2.000000,117,10.0.58.2,10.0.39.2,1306,1306,0,5.994976,6.132239,0.006511,0
2.000000,118,10.0.39.2,10.0.58.2,700,614,0,0.260320,6.003186,0.000880,0
2.000000,119,10.0.18.2,10.0.28.2,2843,2666,0,11.667808,4.111458,0.007359,0
2.000000,120,10.0.28.2,10.0.18.2,1333,1288,0,0.535840,4.002617,0.000964,0
2.000000,121,10.0.61.2,10.0.43.2,1060,1060,0,4.750912,6.142832,0.007354,0
2.000000,122,10.0.43.2,10.0.61.2,558,422,0,0.177760,6.007237,0.003086,0
2.000000,123,10.0.57.2,10.0.70.2,287,237,0,1.106304,6.069491,0.008233,0
2.000000,124,10.0.70.2,10.0.57.2,139,139,0,0.059776,6.002963,0.000651,0
2.000000,125,10.0.70.2,10.0.50.2,138,138,0,0.640608,6.115399,0.008454,0
2.000000,126,10.0.50.2,10.0.70.2,69,33,0,0.013760,6.003760,0.001758,0
2.000000,127,10.0.63.2,10.0.41.2,12,1,0,0.000448,6.002784,0.000000,0
2.000000,128,10.0.41.2,10.0.63.2,1,1,0,0.000448,6.002784,0.000000,0
3.000000,1,10.0.27.2,10.0.38.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,2,10.0.38.2,10.0.27.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,3,10.0.44.2,10.0.78.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,4,10.0.20.2,10.0.38.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,5,10.0.78.2,10.0.44.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,6,10.0.38.2,10.0.20.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,7,10.0.60.2,10.0.71.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,8,10.0.71.2,10.0.60.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,9,10.0.36.2,10.0.64.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,10,10.0.64.2,10.0.36.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,11,10.0.56.2,10.0.26.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,12,10.0.26.2,10.0.56.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,13,10.0.77.2,10.0.27.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,14,10.0.27.2,10.0.77.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,15,10.0.64.2,10.0.57.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,16,10.0.57.2,10.0.64.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,17,10.0.38.2,10.0.25.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,18,10.0.25.2,10.0.38.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,19,10.0.72.2,10.0.52.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,20,10.0.52.2,10.0.72.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,21,10.0.22.2,10.0.28.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,22,10.0.28.2,10.0.22.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,23,10.0.47.2,10.0.56.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,24,10.0.31.2,10.0.53.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,25,10.0.56.2,10.0.47.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,26,10.0.53.2,10.0.31.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,27,10.0.53.2,10.0.60.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,28,10.0.60.2,10.0.53.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,29,10.0.59.2,10.0.29.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,30,10.0.29.2,10.0.59.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,31,10.0.62.2,10.0.54.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,32,10.0.54.2,10.0.62.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,33,10.0.29.2,10.0.57.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,34,10.0.57.2,10.0.29.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,35,10.0.24.2,10.0.19.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,36,10.0.52.2,10.0.56.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,37,10.0.19.2,10.0.24.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,38,10.0.56.2,10.0.52.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,39,10.0.23.2,10.0.43.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,40,10.0.43.2,10.0.23.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,41,10.0.30.2,10.0.17.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,42,10.0.17.2,10.0.30.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,43,10.0.68.2,10.0.21.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,44,10.0.21.2,10.0.68.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,45,10.0.26.2,10.0.58.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,46,10.0.58.2,10.0.26.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,47,10.0.33.2,10.0.60.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,48,10.0.65.2,10.0.52.2,4947,5018,0,23.597632,6.032849,0.005865,0
3.000000,49,10.0.60.2,10.0.33.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,50,10.0.52.2,10.0.65.2,2628,2628,0,1.103040,6.002805,0.000324,0
3.000000,51,10.0.16.2,10.0.68.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,52,10.0.68.2,10.0.16.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,53,10.0.69.2,10.0.27.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,54,10.0.27.2,10.0.69.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,55,10.0.32.2,10.0.74.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,56,10.0.74.2,10.0.32.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,57,10.0.19.2,10.0.62.2,5462,5419,0,25.490976,6.033110,0.005459,0
3.000000,58,10.0.62.2,10.0.19.2,2792,2792,0,1.168384,6.002613,0.000035,0
3.000000,59,10.0.74.2,10.0.29.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,60,10.0.40.2,10.0.31.2,2928,3009,0,14.149568,6.033388,0.006717,0
3.000000,61,10.0.29.2,10.0.74.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,62,10.0.31.2,10.0.40.2,1528,1528,0,0.637696,6.005336,0.002908,0
3.000000,63,10.0.28.2,10.0.70.2,1558,1633,0,7.676576,6.044806,0.006936,0
3.000000,64,10.0.70.2,10.0.28.2,832,832,0,0.347584,6.008275,0.003834,0
3.000000,65,10.0.78.2,10.0.33.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,66,10.0.33.2,10.0.78.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,67,10.0.48.2,10.0.43.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,68,10.0.35.2,10.0.75.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,69,10.0.43.2,10.0.48.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,70,10.0.75.2,10.0.35.2,0,0,0,0.000000,0.000000,0.000000,0
